loopIteration,time,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],erpm[0],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,heading[0],heading[1],heading[2]
4073,24008140,0,0,0,10000,1,0,7,-11,11,0,0,-1,2,-73,-2020,-2,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.084319866,0.029485385,0.195126603
4074,24008387,0,0,0,10000,1,0,7,-11,11,1,0,0,4,-72,-2021,-4,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.084327178,0.029482932,0.195179387
4075,24008635,0,0,0,10000,1,0,7,-11,10,1,0,0,4,-72,-2021,-4,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.084334235,0.029480437,0.19522803
4076,24008883,0,0,0,10000,1,0,7,-12,11,1,1,-1,4,-72,-2020,-4,72,-2020,158,158,158,158,0,0,0,0,0,0,-3.084341352,0.029482532,0.195280739
4077,24009130,0,0,0,10000,1,0,7,-12,10,1,1,0,4,-73,-2020,-4,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.084347624,0.029484156,0.195328814
4078,24009378,0,0,0,10000,1,0,8,-12,10,0,1,-1,4,-73,-2020,-4,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.084349448,0.029485996,0.195377053
4079,24009625,0,0,0,10000,1,0,8,-12,10,0,1,-1,4,-74,-2020,-4,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.084350579,0.029487612,0.195424983
4080,24009873,0,0,0,10000,1,0,8,-12,10,0,1,-1,5,-75,-2020,-5,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.084350751,0.029488619,0.195472952
4081,24010121,0,0,0,10000,1,0,8,-12,11,0,1,0,5,-74,-2019,-5,74,-2019,158,158,158,158,0,0,0,0,0,0,-3.084351826,0.029489898,0.195525388
4082,24010368,0,0,0,10000,1,0,8,-12,11,0,1,0,6,-72,-2019,-6,72,-2019,158,158,158,158,0,0,0,0,0,0,-3.08435468,0.029490134,0.195577969
4083,24010616,0,0,0,10000,1,0,8,-12,12,0,1,0,5,-72,-2019,-5,72,-2019,158,158,158,158,0,0,0,0,0,0,-3.084357523,0.02949166,0.195635031
4084,24010864,0,0,0,10000,1,0,9,-12,12,0,1,1,5,-73,-2019,-5,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.084355217,0.029493182,0.195691947
4085,24011111,0,0,0,10000,1,0,9,-12,12,0,1,1,6,-74,-2019,-6,74,-2019,158,158,158,158,0,0,0,0,0,0,-3.084352242,0.029493656,0.195748543
4086,24011359,0,0,0,10000,1,0,9,-13,12,0,1,1,7,-75,-2019,-7,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084348291,0.029497838,0.195804967
4087,24011607,0,0,0,10000,1,0,9,-13,12,0,2,1,7,-75,-2019,-7,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084344346,0.029502014,0.195861396
4088,24011854,0,0,0,10000,1,0,9,-13,12,0,2,1,7,-75,-2020,-7,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.084340607,0.029505921,0.195917641
4089,24012102,0,0,0,10000,1,0,8,-14,12,0,2,1,7,-75,-2020,-7,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.084341037,0.029514374,0.195973838
4090,24012350,0,0,0,10000,1,0,8,-14,11,0,2,0,5,-74,-2021,-5,74,-2021,158,158,158,158,0,0,0,0,0,0,-3.084342209,0.02952419,0.196025824
4091,24012597,0,0,0,10000,1,0,7,-15,11,0,2,0,4,-74,-2021,-4,74,-2021,158,158,158,158,0,0,0,0,0,0,-3.084347811,0.029538855,0.196077363
4092,24012845,0,0,0,10000,1,0,7,-16,11,1,3,0,3,-75,-2022,-3,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.084352504,0.029558881,0.196128667
4093,24013093,0,0,0,10000,1,0,7,-16,10,1,4,0,1,-76,-2024,-1,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.084356334,0.029580223,0.19617547
4094,24013340,0,0,0,10000,1,0,8,-16,10,1,4,-1,0,-76,-2026,0,76,-2026,158,158,158,158,0,0,0,0,0,0,-3.084356065,0.029602017,0.196222112
4095,24013588,0,0,0,10000,1,0,8,-17,11,0,4,0,0,-75,-2027,0,75,-2027,158,158,158,158,0,0,0,0,0,0,-3.084356654,0.029628602,0.196273152
4096,24013835,0,0,0,10000,1,0,8,-17,11,0,4,0,0,-75,-2028,0,75,-2028,158,158,158,158,0,0,0,0,0,0,-3.084357425,0.029654811,0.19632403
4097,24014083,0,0,0,10000,1,0,7,-17,11,0,4,0,0,-75,-2028,0,75,-2028,158,158,158,158,0,0,0,0,0,0,-3.084362382,0.029681284,0.196375087
4098,24014331,0,0,0,10000,1,0,7,-17,11,1,4,0,-2,-75,-2029,2,75,-2029,158,158,158,158,0,0,0,0,0,0,-3.084367379,0.029709336,0.196426106
4099,24014578,0,0,0,10000,1,0,7,-17,11,1,4,0,-3,-75,-2028,3,75,-2028,158,158,158,158,0,0,0,0,0,0,-3.084372438,0.029737882,0.196476919
4100,24014826,0,0,0,10000,1,0,7,-17,11,1,4,0,-3,-75,-2027,3,75,-2027,158,158,158,158,0,0,0,0,0,0,-3.084377326,0.029766713,0.196527901
4101,24015074,0,0,0,10000,1,0,8,-17,12,0,4,0,-3,-75,-2026,3,75,-2026,158,158,158,158,0,0,0,0,0,0,-3.084377967,0.029795767,0.196583201
4102,24015321,0,0,0,10000,1,0,8,-17,11,0,4,0,-3,-76,-2027,3,76,-2027,158,158,158,158,0,0,0,0,0,0,-3.084377837,0.029824193,0.196633866
4103,24015569,0,0,0,10000,1,0,9,-17,10,0,4,0,-3,-75,-2027,3,75,-2027,158,158,158,158,0,0,0,0,0,0,-3.084373948,0.029852633,0.196680539
4104,24015817,0,0,0,10000,1,0,9,-16,10,0,4,-1,-3,-73,-2026,3,73,-2026,158,158,158,158,0,0,0,0,0,0,-3.084371672,0.029876739,0.196727756
4105,24016064,0,0,0,10000,1,0,9,-16,11,0,4,0,-3,-73,-2024,3,73,-2024,158,158,158,158,0,0,0,0,0,0,-3.084369587,0.029900812,0.196779107
4106,24016312,0,0,0,10000,1,0,9,-16,11,0,4,0,-4,-72,-2023,4,72,-2023,158,158,158,158,0,0,0,0,0,0,-3.084368132,0.029925985,0.196830754
4107,24016560,0,0,0,10000,1,0,9,-15,11,0,3,0,-5,-72,-2023,5,72,-2023,158,158,158,158,0,0,0,0,0,0,-3.084366687,0.029947626,0.196882629
4108,24016807,0,0,0,10000,1,0,9,-15,11,0,3,0,-5,-72,-2023,5,72,-2023,158,158,158,158,0,0,0,0,0,0,-3.084365396,0.029968959,0.19693433
4109,24017055,0,0,0,10000,1,0,8,-14,12,0,3,0,-5,-72,-2022,5,72,-2022,158,158,158,158,0,0,0,0,0,0,-3.084368368,0.029986486,0.196990774
4110,24017303,0,0,0,10000,1,0,8,-14,11,0,2,0,-4,-72,-2021,4,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.08437116,0.030002938,0.197042912
4111,24017550,0,0,0,10000,1,0,8,-14,11,0,2,0,-6,-72,-2022,6,72,-2022,158,158,158,158,0,0,0,0,0,0,-3.084374128,0.030020731,0.197094835
4112,24017798,0,0,0,10000,1,0,8,-14,10,0,2,0,-8,-73,-2022,8,73,-2022,158,158,158,158,0,0,0,0,0,0,-3.084376005,0.030040147,0.197142413
4113,24018046,0,0,0,10000,1,0,9,-13,11,0,2,-1,-8,-74,-2023,8,74,-2023,158,158,158,158,0,0,0,0,0,0,-3.084372919,0.030055438,0.197194424
4114,24018293,0,0,0,10000,1,0,9,-13,11,0,2,0,-9,-75,-2024,9,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.084369215,0.030071265,0.197246094
4115,24018541,0,0,0,10000,1,0,9,-13,11,0,2,0,-7,-75,-2025,7,75,-2025,158,158,158,158,0,0,0,0,0,0,-3.084365413,0.03008563,0.197298006
4116,24018788,0,0,0,10000,1,0,9,-13,12,0,2,0,-6,-75,-2026,6,75,-2026,158,158,158,158,0,0,0,0,0,0,-3.084361945,0.030099133,0.197354085
4117,24019036,0,0,0,10000,1,0,9,-13,12,0,2,1,-5,-74,-2026,5,74,-2026,158,158,158,158,0,0,0,0,0,0,-3.084359157,0.030112029,0.19741054
4118,24019284,0,0,0,10000,1,0,8,-12,12,0,1,1,-5,-74,-2025,5,74,-2025,158,158,158,158,0,0,0,0,0,0,-3.084360655,0.030120614,0.197467235
4119,24019531,0,0,0,10000,1,0,8,-12,11,0,1,1,-6,-74,-2025,6,74,-2025,158,158,158,158,0,0,0,0,0,0,-3.084362154,0.030129542,0.197519405
4120,24019779,0,0,0,10000,1,0,8,-12,11,0,1,0,-7,-74,-2024,7,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.08436347,0.030139523,0.197571722
4121,24020027,0,0,0,10000,1,0,8,-12,11,0,1,0,-7,-74,-2024,7,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.084364784,0.030149488,0.197624042
4122,24020275,0,0,0,10000,1,0,8,-12,12,0,1,0,-7,-74,-2023,7,74,-2023,158,158,158,158,0,0,0,0,0,0,-3.084366179,0.030159709,0.197680678
4123,24020522,0,0,0,10000,1,0,8,-11,12,0,1,1,-7,-74,-2023,7,74,-2023,158,158,158,158,0,0,0,0,0,0,-3.084367713,0.030165395,0.197737365
4124,24020770,0,0,0,10000,1,0,8,-11,11,0,0,0,-7,-75,-2022,7,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.084368111,0.030171052,0.197789769
4125,24021017,0,0,0,10000,1,0,7,-11,11,0,0,0,-6,-75,-2021,6,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.084372898,0.030175697,0.197842008
4126,24021265,0,0,0,10000,1,0,8,-11,11,0,0,0,-4,-75,-2021,4,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.08437324,0.03017889,0.197894482
4127,24021513,0,0,0,10000,1,0,8,-11,11,0,0,0,-3,-75,-2021,3,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.084373582,0.030181253,0.197946983
4128,24021760,0,0,0,10000,1,0,8,-11,11,0,0,0,-1,-75,-2021,1,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.084374057,0.030181763,0.197999357
4129,24022008,0,0,0,10000,1,0,8,-11,11,0,0,0,0,-75,-2020,0,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.08437435,0.030181675,0.19805193
4130,24022256,0,0,0,10000,1,0,8,-11,11,0,0,0,2,-75,-2019,-2,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084374595,0.030179965,0.198104546
4131,24022503,0,0,0,10000,1,0,8,-10,11,0,0,0,2,-74,-2018,-2,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.084375757,0.030173785,0.198157372
4132,24022751,0,0,0,10000,1,0,8,-10,11,0,0,0,3,-73,-2017,-3,73,-2017,158,158,158,158,0,0,0,0,0,0,-3.084377559,0.030167003,0.19821055
4133,24022999,0,0,0,10000,1,0,8,-10,11,0,0,0,2,-72,-2017,-2,72,-2017,158,158,158,158,0,0,0,0,0,0,-3.084380181,0.030161056,0.198263855
4134,24023246,0,0,0,10000,1,0,8,-11,10,0,0,0,3,-71,-2016,-3,71,-2016,158,158,158,158,0,0,0,0,0,0,-3.084383571,0.030158188,0.198312595
4135,24023494,0,0,0,10000,1,0,8,-11,10,0,0,-1,3,-71,-2017,-3,71,-2017,158,158,158,158,0,0,0,0,0,0,-3.084386868,0.0301555,0.198361509
4136,24023742,0,0,0,10000,1,0,8,-11,10,0,0,-1,3,-70,-2018,-3,70,-2018,158,158,158,158,0,0,0,0,0,0,-3.08439103,0.030152794,0.198410586
4137,24023989,0,0,0,10000,1,0,8,-12,11,0,1,0,3,-70,-2018,-3,70,-2018,158,158,158,158,0,0,0,0,0,0,-3.084395443,0.030154433,0.19846356
4138,24024237,0,0,0,10000,1,0,8,-12,11,0,1,0,3,-71,-2018,-3,71,-2018,158,158,158,158,0,0,0,0,0,0,-3.08439889,0.030156287,0.198516564
4139,24024485,0,0,0,10000,1,0,8,-12,11,0,1,0,3,-72,-2018,-3,72,-2018,158,158,158,158,0,0,0,0,0,0,-3.084401509,0.030158137,0.198569417
4140,24024732,0,0,0,10000,1,0,7,-12,12,0,1,0,4,-73,-2018,-4,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.084407868,0.030159185,0.198626271
4141,24024980,0,0,0,10000,1,0,8,-12,12,0,1,1,3,-74,-2016,-3,74,-2016,158,158,158,158,0,0,0,0,0,0,-3.084408862,0.030161323,0.198683128
4142,24025227,0,0,0,10000,1,0,8,-12,11,0,1,0,2,-73,-2015,-2,73,-2015,158,158,158,158,0,0,0,0,0,0,-3.084410634,0.030163841,0.198735601
4143,24025475,0,0,0,10000,1,0,8,-12,10,0,1,0,2,-73,-2015,-2,73,-2015,158,158,158,158,0,0,0,0,0,0,-3.084412139,0.030166327,0.198783933
4144,24025723,0,0,0,10000,1,0,8,-12,10,0,1,-1,0,-72,-2016,0,72,-2016,158,158,158,158,0,0,0,0,0,0,-3.084414512,0.030170433,0.198832377
4145,24025970,0,0,0,10000,1,0,7,-12,10,0,1,-1,0,-72,-2015,0,72,-2015,158,158,158,158,0,0,0,0,0,0,-3.084421273,0.030174338,0.19888065
4146,24026218,0,0,0,10000,1,0,7,-11,11,1,1,-1,0,-72,-2015,0,72,-2015,158,158,158,158,0,0,0,0,0,0,-3.084428043,0.030174387,0.198933657
4147,24026466,0,0,0,10000,1,0,7,-11,10,1,0,0,-1,-73,-2016,1,73,-2016,158,158,158,158,0,0,0,0,0,0,-3.084433896,0.030174987,0.198982172
4148,24026713,0,0,0,10000,1,0,7,-11,10,1,0,-1,-2,-74,-2017,2,74,-2017,158,158,158,158,0,0,0,0,0,0,-3.084439079,0.030176181,0.199030357
4149,24026961,0,0,0,10000,1,0,8,-11,11,0,0,-1,-3,-75,-2017,3,75,-2017,158,158,158,158,0,0,0,0,0,0,-3.084439124,0.030178644,0.199082852
4150,24027209,0,0,0,10000,1,0,8,-11,10,0,0,0,-4,-75,-2019,4,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084439132,0.03018163,0.199131019
4151,24027456,0,0,0,10000,1,0,8,-12,11,0,1,-1,-3,-75,-2019,3,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084439397,0.030188128,0.199183111
4152,24027704,0,0,0,10000,1,0,9,-12,10,0,1,0,-2,-75,-2018,2,75,-2018,158,158,158,158,0,0,0,0,0,0,-3.08443503,0.03019379,0.199231079
4153,24027952,0,0,0,10000,1,0,9,-12,10,0,1,0,-1,-75,-2018,1,75,-2018,158,158,158,158,0,0,0,0,0,0,-3.08443067,0.030198619,0.199279077
4154,24028199,0,0,0,10000,1,0,8,-12,11,0,1,0,0,-74,-2019,0,74,-2019,158,158,158,158,0,0,0,0,0,0,-3.084431773,0.030202619,0.199331409
4155,24028447,0,0,0,10000,1,0,8,-12,11,0,1,0,-1,-74,-2020,1,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.084432788,0.030207632,0.199383906
4156,24028695,0,0,0,10000,1,0,8,-12,11,0,1,0,-1,-75,-2021,1,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.084433026,0.03021261,0.199436263
4157,24028942,0,0,0,10000,1,0,8,-13,11,0,1,0,-2,-75,-2021,2,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.08443339,0.03022248,0.19948817
4158,24029190,0,0,0,10000,1,0,9,-13,10,0,2,0,-2,-74,-2020,2,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.084429944,0.030232351,0.19953608
4159,24029438,0,0,0,10000,1,0,9,-13,10,0,2,-1,-1,-73,-2020,1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.084427327,0.030241383,0.199584173
4160,24029685,0,0,0,10000,1,0,9,-13,10,0,2,-1,-1,-72,-2020,1,72,-2020,158,158,158,158,0,0,0,0,0,0,-3.08442569,0.030250166,0.199632261
4161,24029933,0,0,0,10000,1,0,9,-13,10,0,2,-1,-1,-70,-2019,1,70,-2019,158,158,158,158,0,0,0,0,0,0,-3.084425504,0.030259198,0.199680809
4162,24030181,0,0,0,10000,1,0,9,-12,10,0,2,-1,-2,-69,-2017,2,69,-2017,158,158,158,158,0,0,0,0,0,0,-3.084426054,0.030264776,0.199729716
4163,24030428,0,0,0,10000,1,0,9,-12,10,0,1,-1,-2,-69,-2016,2,69,-2016,158,158,158,158,0,0,0,0,0,0,-3.084426709,0.03027015,0.199778453
4164,24030676,0,0,0,10000,1,0,9,-12,10,0,1,-1,-2,-71,-2015,2,71,-2015,158,158,158,158,0,0,0,0,0,0,-3.084425517,0.030275757,0.19982704
4165,24030924,0,0,0,10000,1,0,8,-12,10,0,1,-1,-2,-73,-2014,2,73,-2014,158,158,158,158,0,0,0,0,0,0,-3.084426955,0.030281375,0.199875313
4166,24031171,0,0,0,10000,1,0,8,-12,10,0,1,-1,-2,-73,-2014,2,73,-2014,158,158,158,158,0,0,0,0,0,0,-3.084428526,0.030286766,0.199923427
4167,24031419,0,0,0,10000,1,0,8,-11,10,0,1,-1,-1,-73,-2016,1,73,-2016,158,158,158,158,0,0,0,0,0,0,-3.084430062,0.030287178,0.199971997
4168,24031666,0,0,0,10000,1,0,8,-11,10,0,0,-1,-2,-73,-2017,2,73,-2017,158,158,158,158,0,0,0,0,0,0,-3.084431777,0.030288187,0.200020389
4169,24031914,0,0,0,10000,1,0,8,-11,9,0,0,-1,-3,-72,-2018,3,72,-2018,158,158,158,158,0,0,0,0,0,0,-3.084434094,0.030289949,0.20006476
4170,24032162,0,0,0,10000,1,0,8,-11,10,0,0,-1,-4,-73,-2019,4,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.084435762,0.030292752,0.200113286
4171,24032409,0,0,0,10000,1,0,8,-11,10,0,0,-1,-4,-73,-2018,4,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.084437515,0.030295374,0.200161641
4172,24032657,0,0,0,10000,1,0,7,-11,10,0,0,-1,-3,-74,-2018,3,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.084442628,0.030297367,0.200210034
4173,24032905,0,0,0,10000,1,0,7,-11,10,1,0,-1,-2,-73,-2019,2,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.084448603,0.03029851,0.200258615
4174,24033152,0,0,0,10000,1,0,7,-11,9,1,0,-1,-2,-72,-2020,2,72,-2020,158,158,158,158,0,0,0,0,0,0,-3.084455426,0.03029918,0.200302892
4175,24033400,0,0,0,10000,1,0,7,-11,10,1,0,-1,-2,-71,-2020,2,71,-2020,158,158,158,158,0,0,0,0,0,0,-3.084463073,0.030300296,0.200351791
4176,24033648,0,0,0,10000,1,0,7,-11,10,1,0,-1,-3,-71,-2020,3,71,-2020,158,158,158,158,0,0,0,0,0,0,-3.084470708,0.030302235,0.200400664
4177,24033895,0,0,0,10000,1,0,7,-11,10,1,0,-1,-3,-72,-2020,3,72,-2020,158,158,158,158,0,0,0,0,0,0,-3.084477625,0.030303968,0.200449221
4178,24034143,0,0,0,10000,1,0,8,-11,10,0,0,-1,-2,-73,-2020,2,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.084479268,0.030305073,0.200497816
4179,24034391,0,0,0,10000,1,0,8,-11,9,0,0,-1,-3,-73,-2019,3,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.08448073,0.030306779,0.200542053
4180,24034638,0,0,0,10000,1,0,8,-11,10,0,0,-1,-3,-75,-2019,3,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084480809,0.030308524,0.200590146
4181,24034886,0,0,0,10000,1,0,8,-10,11,0,0,0,-3,-77,-2018,3,77,-2018,158,158,158,158,0,0,0,0,0,0,-3.084479198,0.030306423,0.200642657
4182,24035134,0,0,0,10000,1,0,8,-10,10,0,0,0,-4,-78,-2018,4,78,-2018,158,158,158,158,0,0,0,0,0,0,-3.084476636,0.0303049,0.200690669
4183,24035381,0,0,0,10000,1,0,8,-10,11,0,0,-1,-5,-78,-2019,5,78,-2019,158,158,158,158,0,0,0,0,0,0,-3.08447439,0.030304241,0.200742807
4184,24035629,0,0,0,10000,1,0,8,-11,10,0,0,0,-5,-78,-2019,5,78,-2019,158,158,158,158,0,0,0,0,0,0,-3.084471875,0.030307836,0.200790559
4185,24035877,0,0,0,10000,1,0,8,-11,11,0,0,0,-4,-79,-2019,4,79,-2019,158,158,158,158,0,0,0,0,0,0,-3.084468673,0.030310846,0.20084251
4186,24036124,0,0,0,10000,1,0,8,-11,12,0,0,0,-3,-79,-2018,3,79,-2018,158,158,158,158,0,0,0,0,0,0,-3.084465693,0.030313096,0.200898606
4187,24036372,0,0,0,10000,1,0,8,-11,12,0,0,1,-3,-78,-2018,3,78,-2018,158,158,158,158,0,0,0,0,0,0,-3.084463408,0.030315548,0.200955057
4188,24036620,0,0,0,10000,1,0,8,-10,12,0,0,1,-3,-78,-2019,3,78,-2019,158,158,158,158,0,0,0,0,0,0,-3.084461181,0.030313656,0.201011768
4189,24036867,0,0,0,10000,1,0,8,-10,11,0,0,1,-3,-76,-2019,3,76,-2019,158,158,158,158,0,0,0,0,0,0,-3.084460608,0.030311338,0.201064283
4190,24037115,0,0,0,10000,1,0,8,-10,12,0,0,0,-3,-75,-2019,3,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084460855,0.030309458,0.201121459
4191,24037363,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-75,-2019,3,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.08445665,0.030307334,0.201174315
4192,24037610,0,0,0,10000,1,0,8,-10,10,0,0,0,-3,-75,-2020,3,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.084456823,0.030304758,0.201222694
4193,24037858,0,0,0,10000,1,0,8,-10,11,0,0,0,-3,-75,-2021,3,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.08445704,0.030302592,0.201275573
4194,24038106,0,0,0,10000,1,0,8,-10,11,0,0,0,-4,-77,-2021,4,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.08445561,0.03030125,0.201328119
4195,24038353,0,0,0,10000,1,0,8,-10,12,0,0,0,-3,-77,-2020,3,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.084454399,0.030299174,0.201384808
4196,24038601,0,0,0,10000,1,0,8,-9,12,0,0,1,-3,-77,-2020,3,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.084453064,0.030292972,0.201441946
4197,24038848,0,0,0,10000,1,0,8,-9,11,0,-1,1,-3,-77,-2021,3,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.084451781,0.030286342,0.20149459
4198,24039096,0,0,0,10000,1,0,8,-9,11,0,-1,0,-3,-77,-2022,3,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.084450413,0.030279865,0.201547427
4199,24039344,0,0,0,10000,1,0,8,-8,11,0,-1,0,-2,-77,-2022,2,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.084449054,0.030268262,0.20160054
4200,24039591,0,0,0,10000,1,0,8,-8,11,0,-1,0,-2,-76,-2023,2,76,-2023,158,158,158,158,0,0,0,0,0,0,-3.0844487,0.030256504,0.201653634
4201,24039839,0,0,0,10000,1,0,8,-8,11,0,-1,0,-2,-76,-2024,2,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.08444826,0.030244892,0.201706923
4202,24040087,0,0,0,10000,1,0,8,-9,11,0,-1,0,0,-75,-2024,0,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.084448636,0.030235967,0.201760173
4203,24040334,0,0,0,10000,1,0,8,-9,11,0,-1,0,1,-74,-2024,-1,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.084449968,0.030226067,0.201813422
4204,24040582,0,0,0,10000,1,0,8,-9,12,0,-1,0,2,-73,-2024,-2,73,-2024,158,158,158,158,0,0,0,0,0,0,-3.084452117,0.030215776,0.201871359
4205,24040830,0,0,0,10000,1,0,8,-9,12,0,-1,1,2,-72,-2023,-2,72,-2023,158,158,158,158,0,0,0,0,0,0,-3.084455038,0.030205529,0.201929441
4206,24041077,0,0,0,10000,1,0,8,-9,12,0,-1,1,2,-71,-2023,-2,71,-2023,158,158,158,158,0,0,0,0,0,0,-3.08445891,0.030195131,0.201987478
4207,24041325,0,0,0,10000,1,0,8,-9,12,0,-1,1,2,-73,-2022,-2,73,-2022,158,158,158,158,0,0,0,0,0,0,-3.084460948,0.030184942,0.202045398
4208,24041573,0,0,0,10000,1,0,8,-10,13,0,-1,1,2,-73,-2022,-2,73,-2022,158,158,158,158,0,0,0,0,0,0,-3.084463105,0.03017933,0.202107394
4209,24041820,0,0,0,10000,1,0,8,-10,12,0,0,1,2,-73,-2021,-2,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.084465214,0.03017332,0.20216486
4210,24042068,0,0,0,10000,1,0,9,-10,11,0,0,0,2,-74,-2020,-2,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.084461864,0.030167282,0.202218041
4211,24042316,0,0,0,10000,1,0,9,-10,10,0,0,0,2,-75,-2021,-2,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.084457613,0.030160982,0.202266756
4212,24042563,0,0,0,10000,1,0,9,-10,10,0,0,-1,3,-75,-2022,-3,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.084453567,0.03015366,0.202315346
4213,24042811,0,0,0,10000,1,0,9,-10,10,0,0,-1,4,-75,-2022,-4,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.084449376,0.03014571,0.202364129
4214,24043059,0,0,0,10000,1,0,9,-11,10,0,0,-1,4,-74,-2023,-4,74,-2023,158,158,158,158,0,0,0,0,0,0,-3.084446054,0.030142065,0.202412833
4215,24043306,0,0,0,10000,1,0,9,-11,10,0,0,-1,4,-75,-2023,-4,75,-2023,158,158,158,158,0,0,0,0,0,0,-3.084442067,0.030138224,0.202461221
4216,24043554,0,0,0,10000,1,0,9,-11,11,0,0,-1,3,-77,-2024,-3,77,-2024,158,158,158,158,0,0,0,0,0,0,-3.084436465,0.030135633,0.202513773
4217,24043802,0,0,0,10000,1,0,8,-11,10,0,0,0,2,-77,-2024,-2,77,-2024,158,158,158,158,0,0,0,0,0,0,-3.084435063,0.030133624,0.202561978
4218,24044049,0,0,0,10000,1,0,8,-10,10,0,0,-1,2,-76,-2024,-2,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.084434628,0.030127122,0.202610423
4219,24044297,0,0,0,10000,1,0,8,-10,11,0,0,-1,2,-75,-2022,-2,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.084434918,0.030121113,0.202663492
4220,24044544,0,0,0,10000,1,0,8,-10,11,0,0,0,2,-75,-2021,-2,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.084435294,0.030114954,0.202716371
4221,24044792,0,0,0,10000,1,0,8,-10,11,0,0,0,1,-74,-2020,-1,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.084436311,0.03010984,0.202769552
4222,24045040,0,0,0,10000,1,0,8,-10,11,0,0,0,0,-75,-2019,0,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084436456,0.030105582,0.202822544
4223,24045287,0,0,0,10000,1,0,8,-10,10,0,0,0,-1,-75,-2019,1,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.084436605,0.030101724,0.202871023
4224,24045535,0,0,0,10000,1,0,8,-10,9,0,0,-1,-3,-77,-2020,3,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.08443489,0.030099429,0.202914991
